truth	estimates	95HPDlow	95HPDup
1.2274489368289856	0.9581585602080529	0.32433687707118636	1.763074284114526
1.0221283497498672	1.3046160790719807	0.6149226053587381	2.231354445118399
2.5972429701861204	0.9460356858245789	0.2812387789416669	1.7972004597050628
0.9131457423686284	1.0712175435092177	0.32616321135006743	1.9370348643859923
1.1217575405424243	1.316031820991647	0.7704983864267678	1.864469948565878
0.3127538670484409	0.8366286182368723	0.23422403984150075	1.6937849382268761
0.8429680424205539	1.2221616165050588	0.616780554061991	2.0339962461113807
1.3212121583146565	1.156958308956484	0.31461973173418245	2.5338387841203076
0.48361910620504667	1.0024116421409615	0.21294276874075058	1.9417882095203614
1.0865004370837519	1.0733860492333247	0.39423022038281946	1.9712480452374272
1.0633530589174243	1.2033331540687224	0.5578579468385332	2.1923739696906956
1.4516999251293896	0.8962099831348012	0.5677317869237379	1.2137383657794871
0.6497473573951073	0.9076534010376603	0.2941136844250387	1.719393288061148
1.1110388830033522	1.1718119690393836	0.4172252359104639	2.313419435108184
1.240226874940309	0.8387061180122284	0.24499354645426843	1.6086497138392304
0.5680642852415586	0.6838497493932691	0.3311459967378181	1.118698362808783
0.45902776325766176	0.7338528400941023	0.4172173917420016	1.1001137974388355
0.8064932948511323	0.7654470955467242	0.16195570164198134	1.5666085066726303
0.5296541375147921	0.947780044513512	0.34180198401471884	1.8357302451179667
0.897410523626439	1.1241159127781455	0.3544651416774209	2.124951107103279
1.3017845150850107	0.9258278545936822	0.40242801610457957	1.570616590571918
0.5169458837429876	0.6976698657452746	0.32482404869109355	1.1721345919347024
0.9065082608527925	1.0387740036217374	0.47529055983699753	1.691499952540265
0.49529704489372944	0.8002741879348193	0.19529652621698207	1.5626556957920337
2.2150215418810677	0.9897223326446034	0.2351564530248219	2.0336666414880824
0.9951759694915585	0.9345879700157099	0.33551240302133317	1.7055096197358344
0.2704603179256828	0.5036828376988313	0.1597385350772144	1.1029110939805444
1.2128751639930377	1.1306487142523574	0.4792252004595871	2.0543289868086045
0.493427905567749	0.7531875064032257	0.3654401924389258	1.2003328596328993
0.3960613016883515	1.141232332439084	0.43834061552938625	2.180546119547555
1.0624561321457915	0.9105362326304787	0.24027013492807708	1.7814626480272977
2.103761355480801	1.3493117239024146	0.6086742298706073	2.294595357352648
0.9274707723613698	0.8889218115097267	0.3792510351474425	1.6493560107467724
0.9472541330041568	1.2055109591561584	0.44168099887031137	2.2408799422944212
0.9219489584719025	0.8463561272792703	0.23149147664602832	1.6684352606473323
0.3660006011195794	0.7958647406998978	0.22334882532768371	1.5770370171175814
0.5022053661246844	1.1424392610747764	0.4474713257122221	2.022419808593092
0.9384484866570367	0.9028395938074417	0.26554725558797515	1.6679211658832482
0.48046837960341315	0.8236175199223134	0.29617759957933915	1.473540919602325
1.3583645594399518	1.940284674033108	1.0201531760180556	3.346245346522297
1.797702165455786	2.208539147647702	0.9933991777576454	3.5493457717370083
0.4543002345683463	0.8001372218266586	0.4119003021808514	1.2662397126415685
0.5820097478697384	0.7878904045394016	0.1800790541292111	1.4918543121463765
0.7719061655416851	0.5399880977014829	0.2599592297821427	0.8960952444712483
0.8237357235872609	1.1241177432937164	0.38577773441878843	2.0295186619520442
1.4831146139903841	0.8015324932245003	0.42882262167500057	1.186548773152869
0.9997583270669935	0.9306461098762195	0.42012246416855864	1.5840033769330197
1.0090076938181762	0.726625011359767	0.3304613832185489	1.2327010173520594
1.3369889789837477	1.1248907116678273	0.3275539174020856	2.0583701777057613
0.7269810893036074	1.0326314629822917	0.3735160962686739	1.9553518383372317
0.92133015355869	0.8413579366345493	0.2840868623492159	1.5470160259019865
0.9309133349088703	0.8749031875046439	0.2809923777814028	1.7119661941581974
1.242984767408147	0.7235260649833472	0.3672295314708796	1.224706413814642
0.7364534088329021	0.7855830746995257	0.21100181237550397	1.541104225963017
0.7310906850869705	0.9308581091043671	0.508114878243676	1.5120048996722801
1.584664976920409	1.6835870800504649	1.0070272541528429	2.4935920479760756
1.087392698316493	1.2570546989606621	0.6214712372090196	2.099846546032915
0.6848336954572669	0.9762279820679941	0.5227740053062242	1.6803124839344117
2.581910952914233	1.8457148633113767	1.0880216852269955	2.5906370039150253
0.8327967251720988	1.4325538856261784	0.5929678242314528	2.47584378418105
0.4324320191294056	0.8691795970353559	0.3387060178012077	1.6966893993531997
0.7939440219206291	1.051032267639076	0.600712582196749	1.5243846079155055
0.9785994736230916	1.307520476942249	0.7162239991760614	2.0681625835074313
0.7909270270190869	0.8300380887497865	0.17825504021405583	1.6563133958927403
0.757048313877743	1.119302377954953	0.5342124377397113	1.9810702746976183
0.8680785570959021	0.7163317821332849	0.41020455506489184	1.088129523257631
0.3933957040382653	0.6990257497823867	0.3583772989264265	1.1743353648848498
0.7217494919076831	0.9984009842417448	0.33501952801608775	1.9783903114479655
0.6807974044903866	0.9426159667845647	0.3632489939155949	1.7560516314561079
0.8983343382603196	0.8931940539088559	0.2752081826335766	1.756616100566362
0.7414662546244599	0.693694393404836	0.28815963431727637	1.2611676311160804
0.9435510042656662	0.9641142659483602	0.3759599659484328	1.7511198605934266
1.7655582777017393	1.3208668428120403	0.5581950709792665	2.2276874451530855
0.5756288647700848	0.9550236790477129	0.21935082632868996	1.9653476026149965
0.7065980067990012	0.8865966122781026	0.35466448656839294	1.5909914816791897
2.91585676105868	0.9896004211716892	0.27538764840754154	1.9204930963481077
1.6039691412814883	1.100981073610285	0.5750227109793175	1.6731631776874818
2.825101182419262	1.6278272791180197	0.6918536716136253	2.7236643132895115
3.0468186062589293	2.5483002288430536	1.6330125273713358	3.4338012353272322
0.8793374756125725	0.5135464099443355	0.2500070426398263	0.8435986354960406
1.1386189781490874	1.1025238307630567	0.5297724783460344	1.7697718543699072
1.2354173525235232	1.50248072476777	0.6138465183105448	2.6943968425880276
0.5528828663447694	0.7883574065772502	0.18899652551982243	1.5808420863162702
0.9964861700681318	1.4769402742571758	0.5739618199054844	2.6684717212842366
1.265045985417327	0.9610029213127408	0.39396114839612784	1.7839103454777514
1.2470958603476547	1.486031440156771	0.9323937555852327	2.1241514188356505
0.8123380125992271	0.9011715755405583	0.2830706661899445	1.8288365775846636
0.9801382178196352	1.618468484073464	0.7480783848046988	2.6378278802806445
0.43281335446032365	0.7043937462491893	0.17402784956513165	1.3715500772438398
0.47896265832631735	1.3164270368530357	0.46103873578144816	2.4345530420656556
1.463706375670507	1.0011943603184672	0.24856905880923916	2.001613491768769
0.615200380266451	1.0663713190704849	0.41531807079359734	1.991257165171839
0.318591669110333	0.6350555278507216	0.22171578264160446	1.2187028459249571
1.1065927962474837	1.234242894933131	0.5937592502894821	2.163398851743757
0.9203193803857197	1.360866022837456	0.6218706167717306	2.180087202661044
1.16158240831536	0.809652241275215	0.44455816980522056	1.2170339223973032
0.8183206031393973	0.7389771434265701	0.4426398296987028	1.058359070448697
0.5615120826067272	0.7624630163916216	0.14433743671054716	1.619225342445079
0.4810406616934414	1.3415284072020917	0.5023453805131008	2.5406312793062846
0.4313394837622864	0.8874367676520515	0.2959329002143074	1.686608443643183
