truth	estimates	95HPDlow	95HPDup
0.22735600823567642	0.23153323708370518	0.18130284337330396	0.29702530290781504
0.17351399233599768	0.15881392389550072	0.1210827115909766	0.1995963166005161
0.5509318124285365	0.7502678875407863	0.5618903931046575	0.9644120854917881
0.19891220676567675	0.19151628818906147	0.14659301658289603	0.24443785531847637
0.1607432693364784	0.16211100379680146	0.12572717868532585	0.20746278111425012
0.2748757591837847	1.050272703411897	0.8029278008282046	1.3295034841370095
0.19768820290218714	0.18400970400161668	0.1376602046068557	0.22817660586148264
0.202938197218974	0.4227889245028516	0.33070926843979226	0.5323806846630811
0.09109781980191639	0.09038698940890535	0.0675459628663394	0.11593681073966021
0.1752529209425545	0.30491757912026896	0.23132022024567714	0.38241583356365155
0.19970538512209354	0.19132065215290195	0.14406995626027583	0.24787259571882111
0.21597976626093673	0.8477409443093376	0.6782081826305756	1.0558986012381884
0.5754228307581578	0.6033265204538125	0.44137916711139136	0.7428761857445678
0.24679618629849112	0.26081965563008114	0.1892461286666024	0.3200169137746147
0.6115845014047734	0.8110919220494256	0.5785058496027976	1.0155286626172717
0.14389730668522022	0.4574592014842938	0.34221649621314437	0.5558835086434439
0.4926396505136293	0.9359249526623943	0.7181324985036142	1.1793329233071317
0.5182821813142603	0.7560009125808713	0.5603972867665726	0.9614557474999263
0.3146639970960251	0.27424807989865063	0.21365956259349797	0.34439963230939225
0.25346948042002265	0.4715668405177918	0.37207558360399406	0.5999805832641987
0.13812207912949653	0.15818774692305512	0.12352222712832964	0.1974792639722654
0.3893956305248188	0.5750714211874248	0.4509071590363232	0.7479323543758515
0.3808372692261812	0.6000847801464197	0.45811231704090816	0.75384854940437
0.3861236420733676	0.26966584971482976	0.20973514844644978	0.33430927398709726
0.45175860831084713	0.6471678564790485	0.4545042848970763	0.8289149079851188
0.252700750815568	0.2338286956568093	0.18011481172585816	0.28872277272452973
0.1580684881094037	0.18351127891378613	0.13337453966580573	0.22827772341223748
0.35343688949088475	0.64103320925509	0.49528984788577607	0.8020273874757144
0.30600443421299883	0.26528497901048154	0.19953638689762254	0.33738732134888666
0.2957610905643218	0.3229956124081692	0.22905042086589902	0.4005702652801299
0.5956352701380727	0.7862627534565291	0.5556443128914225	0.9909362572497086
0.24847181586846115	0.3414676374658396	0.2675838325943618	0.4340523382679687
0.1493638657136012	0.33207509484683195	0.2509030632974479	0.41443570627559717
0.6042888127108937	0.7186799611856121	0.5348683552852537	0.8974723841114787
0.5513140306321399	0.5669204704475389	0.4293047397229759	0.7236993958902128
0.3813463804764976	0.407569074006441	0.3201911149216596	0.5136490563535437
0.4409453555105766	0.46118852406727434	0.33995363890639074	0.5730658784290715
0.23210407060661736	0.23102307504249117	0.16904101646199945	0.2792717387996296
0.27366883455361113	0.3994387548857238	0.2969170757396671	0.5088474925809701
0.5146107534449438	0.5639071267478044	0.4466313039362507	0.7066639718081383
0.16842425537365974	0.18144317521519357	0.13903473814137537	0.23083602897416303
0.1174803637598258	0.32257980933843006	0.24526372550568312	0.3980032579084873
0.2719865798799591	0.3412447076454554	0.24333883035425619	0.4202730122036532
0.2924423559551038	0.3182802371760077	0.2347110393598812	0.4022959797642117
0.4109907148114401	0.34848492475947396	0.27216443967676957	0.4288801290464977
0.25410354832141313	0.2302282315693758	0.17215994234090148	0.2871138997334044
0.16977373356507675	0.3122936752385482	0.23591358906962187	0.3941105177505822
0.611416145215808	0.6961147621841544	0.5267799462736831	0.8765775710556796
0.5124299124585447	0.40387721311604313	0.3154238075743293	0.514269764273111
0.2517552373898438	0.26635526681711974	0.20194727739699092	0.3323282515263774
0.4867083978347115	0.4617536582391948	0.3463028600717613	0.5622672616562447
0.38819547818918915	0.6152515383383207	0.4738351955540828	0.7846794287748842
0.5298091047188792	0.8471563110613018	0.6414418297767899	1.044718177103582
0.5213940772150017	1.237455822161696	0.9122147132863758	1.5742782545760814
0.1496960029045411	0.38282735052063926	0.29428762216204385	0.47881595409280114
0.17689750241124824	0.40460749344575064	0.31513083941203857	0.49083767501419295
0.4121456497413827	0.44773651540899795	0.3310158112153005	0.5561094832051618
0.21737493528899604	0.35972589310014774	0.28066846054109723	0.44736711972031007
0.15674549079949462	0.14960755699500397	0.11448715647167615	0.19078887109350778
0.46090897136910064	0.4478899141819211	0.3297398307645506	0.5628595124998633
0.1937099595335303	0.17106175108403102	0.13526040357140626	0.22306418125942434
0.18668561036192705	0.2162197065484931	0.163845179584206	0.26700908636494003
0.44786391326092173	1.102315102824042	0.8693387597242694	1.3631043010427417
0.47131299605888544	0.49068902045490637	0.36558055775887727	0.6197270002880769
0.1618331958316692	0.1895105404473005	0.14792321462599511	0.23696651943957492
0.22243317243968813	0.21265813052503818	0.1601560613260109	0.26849302229750405
0.328805446915088	0.33066910577994324	0.24826223910015324	0.39812514463007836
0.13856681221894737	0.600769900414918	0.4242870156376206	0.7636107557080405
0.7820459807615715	1.0601449066790538	0.8087992195129127	1.3651768045106767
0.30634449554433096	0.3509928501164543	0.2453136961828323	0.4382251601895247
0.39400068040938985	0.311328348249123	0.2388401334018158	0.387963358978822
0.2009585909963239	0.5329820531737227	0.4190660101714779	0.6753302981433814
0.2690399968681879	0.4603080761070624	0.3481122679035014	0.5653773311038809
0.3732166811099219	0.36346353394726644	0.2753229967437899	0.44988126703025966
0.26527049064969627	0.4513240302536072	0.3422260150949614	0.5583614298860833
0.13730600073224627	0.37902299487348146	0.2908937358546927	0.45808719064515646
0.18610503440556467	0.21179749099767142	0.1605895513859936	0.271344074312177
0.5157099310650817	0.43118432455914435	0.32345902349537003	0.5359763287751603
0.4358347554954182	0.939747687467158	0.7070583402561437	1.1599143822108724
0.37072230389916466	0.3859391846055546	0.3084056035271618	0.4912110711463939
0.565216048603049	0.5169536848910194	0.3927154869894991	0.6259265068881733
0.20898727156644575	0.246610306485128	0.19246968178745208	0.3115702278046236
0.3300259417723255	1.0463904624685156	0.7910719408871488	1.3402834844414335
0.6185213730418613	0.6715057800935218	0.5054136675517262	0.8154021678921697
0.3730676311325812	0.6030122208648753	0.4721563568941588	0.7520979249329169
0.3236333964613678	0.7043787698798364	0.5569663084413521	0.8771135510578628
0.33579915891234147	0.42280151393345644	0.3253634791548127	0.5386613398249752
0.1915479102613749	0.5614149243276004	0.43137859657170263	0.7112951163611743
0.5882144646852621	0.4811388375617515	0.3770681624636611	0.6106978982313574
0.21555148069639643	0.34491920302763385	0.2694387051500406	0.43071324483470846
0.40334809820434897	0.36440943490840816	0.2766812302859621	0.45971765599240316
0.26464210859461385	0.2488830675099772	0.1860954634386861	0.30686107517733496
0.1690846020576839	0.2248330280767168	0.166183604200166	0.27291910557398935
0.2789768320319839	0.5016730680488007	0.37691563896125624	0.6235890200823125
0.48024848479701415	0.5112678175443703	0.3953408969302568	0.6293159342589285
0.7773722213733029	0.8032766954321107	0.5994136216170317	1.0018561586373733
0.2772303041363364	0.2709749960504479	0.2088853447471191	0.3437437072803072
0.5176672720625776	0.5702377740792723	0.43943333608194385	0.7201695557055747
0.3002324728026295	0.37596640285078065	0.284996356846784	0.4773154876416273
0.18380605464236116	0.2809040477101972	0.21654637403201368	0.3518330055995107
