truth	estimates	95HPDlow	95HPDup
9.31677051430102	9.157560741129391	7.183825419252644	11.192974490670728
7.25776839812329	7.204153666780956	5.911608676081647	8.621180303642431
8.712260148165575	9.50671087173178	7.72028008072712	11.2685298005839
7.18529139827997	7.944930156041657	6.273886416251498	9.697385779489682
10.206910358638513	9.40272946562557	7.239062753402464	11.467059829589502
5.288697349437806	7.738420237455637	5.957736650812109	9.183645357476058
7.726270735147267	8.241856214502429	6.583300320918407	9.81485303083446
7.232880551957342	7.397855290915728	5.841773669426651	8.808900691154136
8.289908905619066	8.14078916916227	6.431498779672853	10.028444644797789
7.936777134670086	8.214083563269607	6.83730391244682	9.904916678458026
7.977891312988686	8.389644773663541	6.693917522264023	10.143628852849725
8.364965095606179	9.875700675293942	8.31108841019051	11.881160487265232
9.648982040976806	8.562301884049209	6.77028953723939	10.273324774190064
10.540320718430662	10.748374280076396	8.614296595518823	13.245597388123764
9.94868356255743	9.63789369513626	7.809664223521511	11.736008509167572
6.7918320674581025	8.545750144240614	7.044011955060856	10.049258337782286
7.100543780069764	8.331257753007996	6.673168863196276	10.086325037903132
6.576222290141313	6.592172040415371	5.571537824579208	7.827982345144189
7.848494015612418	8.474612958454244	7.085085839368297	9.95357131926791
7.3047767295444865	8.86821107790551	7.255100519635521	10.428953682300508
7.232090005485641	9.105405615287797	7.188555509548985	10.917882749332172
9.310513360323222	9.381552803069706	7.426088902353527	11.090288890984429
7.2265117589208705	7.768043667237132	6.279741594419632	9.142975040847128
5.760394476710123	8.00083955607331	6.201371964885804	9.669320064075665
7.259123944157975	7.832072534106229	6.301620488970458	9.45903935250334
7.9139888550470445	7.688813172444942	6.338846445494304	9.118408436379797
7.691253039622758	8.070513979968185	6.395859487414118	9.422652744715334
8.831362775564381	8.638387353982193	7.008360184577587	10.418333365186962
8.141894774577406	8.527688729848187	7.036220140784856	10.286562037715285
7.68189958104765	7.91552454039542	6.235771083479612	9.612649520765338
7.550332091491578	8.147126007850618	6.498554115291189	9.91319455924797
8.373304733721413	8.951553293641489	7.345561097922844	10.909991429186759
7.6884669371765835	8.499650064400262	6.858928152565899	10.538167384611238
8.383978820694109	8.148339960850029	6.5640472082655315	9.46730337725752
6.373398373433572	6.773090529484086	5.477391597884402	7.9134294948772785
7.45231766112737	7.291541941195795	6.018353183152232	8.607599887200504
7.341386699924179	7.369109712592114	6.131729542441624	8.884662650477807
7.297263823269699	7.409914433939974	6.0024329379023165	9.359477831406258
7.724966326475149	8.271218593068582	6.690984054015407	9.979872153114718
7.473585358091739	7.325293617759175	6.028585595846392	8.853381644517608
6.279466945317146	7.112506162631454	5.833120000308569	8.307532752267496
7.365280624279988	8.324408729304627	6.852940116717955	10.023282315606956
9.541231809171933	9.318316829408333	7.502280068138193	11.343801745008314
7.072854560409434	6.882795300391865	5.568742669894683	8.093055593854695
6.578093085310432	7.427872885869846	6.118338611526098	8.820155627313985
9.781982679241626	9.508779964898606	7.7603213580511206	11.749388009192904
7.72546013225657	8.110924847169509	6.500586475239105	9.732368092340897
6.668915654884612	6.367539070739871	5.208743056389037	7.652294121508792
6.4802778397660585	7.058404628440231	5.990729313310378	8.257498878036824
8.305820841372691	8.450643422906952	6.774137790795793	10.3509034590925
7.858810991864997	7.754692212632439	6.197224783701793	9.302156810855141
7.106023150706589	7.766686095879875	6.385890504467858	9.696760589007493
8.284252952581001	8.766137374211024	7.17357463609484	10.380497020715216
7.1070417155156935	7.244350095398627	5.755831059562433	8.836880880597116
8.568714924401759	8.716223137672312	6.912259163989805	10.524341345322938
8.502890012984029	8.97183892442893	7.218173173521645	10.62133975249829
8.560483686901199	7.878830698938267	6.568685632653336	9.34635973369642
10.191098534988011	9.260063556001892	7.574802083959858	11.180997838911743
7.494635331729965	7.957731218901809	6.570912275114575	9.393058847894345
8.108870239058659	9.260599578355404	7.414672613463704	11.287241359945732
7.426428247822168	7.455598336288834	6.121014183569838	8.873254640668554
8.850891256530975	7.499884454482795	6.30578686073741	8.666475515136552
9.028849997298066	8.22497690011719	6.783774809562976	9.66533340531293
8.249918631138254	8.728320321009653	7.006538282503269	10.25747427512413
8.482814995367479	8.530677683887678	6.730502013713748	10.369561027013088
5.964653974721523	7.631465961106795	6.204357004218625	8.986427856320816
