Sample	prior	clockRate	ucldStdev:clock	perSplit	branchRates.1	branchRates.2	branchRates.3	branchRates.4	branchRates.5	branchRates.6	branchRates.7	branchRates.8	branchRates.9	branchRates.10	branchRates.11	branchRates.12	branchRates.13	branchRates.14	branchRates.15	branchRates.16	branchRates.17	branchRates.18	branchRates.19	branchRates.20	branchRates.21	branchRates.22	branchRates.23	branchRates.24	branchRates.25	branchRates.26	branchRates.27	branchRates.28	branchRates.29	branchRates.30	branchRates.31	branchRates.32	branchRates.33	branchRates.34	branchRates.35	branchRates.36	branchRates.37	branchRates.38	birthRate	tree.height	tree.treeLength
50000000	-20.39074827004171	0.4828963273050593	0.5	-0.10391499210158471	0.38986026473974134	1.7214807347713537	0.5943085047565221	0.5056718453042935	1.2464191417723751	1.0166249592539758	0.9536229875077962	1.0641551505172497	0.7958246383181283	0.8111099351928033	1.595312003770116	0.7455835893262367	1.0896383559543041	1.2630084391273197	0.6781106689272492	0.7481811647622565	0.9595516157386804	1.4617602321414946	1.4120320431729014	0.6295352096264459	1.5698727234442933	1.811213674020442	2.6298354893877955	0.5379839669638316	0.5165206626957926	0.45239712957993583	0.6641901469115445	0.6561313781390371	0.6198947254740393	1.0865004370837519	0.6936922512853871	1.5982372319889988	1.1997317061069361	1.5252232766514167	0.8860577301476943	1.1320399811710369	0.5542169746784492	0.4168940369164309	2.8	1.0069434198255833	8.5968408425075
55000000	-18.039264448645127	0.42127502232299735	0.5	0.05475418319701569	0.8867383481161824	0.7298714808725271	0.976229323586552	2.005910405374794	1.0506126382448924	0.7389358753592896	0.7589372395846666	1.3334152310678151	2.1211804142671826	1.411371194197285	0.6091077803907108	1.0036585907630304	0.6574019974826091	0.92297641096475	0.2877208891142906	1.3194380975978532	1.7632209127628646	0.34857596681059366	0.3040079958837978	0.8715683123122399	0.6854121346762859	0.7751619506160365	0.4771362738408703	0.5897803185982209	0.953205174538897	1.387807366089802	1.5732855922333748	0.34833857246589883	0.7938222586495602	1.0633530589174243	0.8076582753792749	1.5288399813289053	0.9555621365411484	3.079935437915628	1.1148691312463956	1.2325053356847113	0.5245253089312103	0.5583054804130024	2.8	0.8767072641979353	7.852849527762882
60000000	-22.622537328093024	0.19388793392013456	0.5	0.029243239394308673	0.7517955315164548	2.2703257294989694	1.7002661392503773	1.2633985686539573	0.761092742439644	1.058680460997055	1.6580150923685808	0.7768385548615436	0.9534922410311636	0.40297420094064945	1.1040416712264083	1.3220766155955592	0.9289844477100544	0.9233316864744137	2.0263377163593352	1.2972917261025132	0.574817669980673	0.950103479387876	0.6792142270190544	0.535406375541593	0.8307932780212073	2.8282323767753814	0.4414750822162044	1.133971186591986	1.383595310550827	0.7016429743801768	0.538554672146563	1.1381329793870056	1.3665873340430212	1.4516999251293896	0.9466045160043045	1.1115602523303216	1.3028295147678086	1.8601673414253281	1.090754724558423	0.8928369462595938	1.039806455676479	1.4701360004643882	2.8	0.8385686483669266	9.234388277147337
65000000	-10.995013848016436	0.3166859912948228	0.5	0.03972176127229651	1.1935110165240757	1.1772121392781945	0.42688801056067693	1.8788575483772174	0.7278357510352611	0.6654852153381516	0.8265151541072718	0.7121767973424726	0.7840211960927816	0.7575199190117626	0.7257932408269044	0.662690375001389	0.9605730140025583	0.9142032453049836	0.8401981688050878	1.2112097829501511	1.383062599196741	0.5335119140343316	1.4490946858768157	2.5553324930736148	0.6362096873626983	0.643682420515772	0.9603274261291687	0.7290229399602652	0.7418508873538865	0.5251764176282108	0.7605843708545346	1.274942116503219	0.5226637767356357	0.6497473573951073	0.5342416900770578	0.8722786524792491	0.9288729427036464	1.0755210382601652	1.176377104220798	2.3971670082764844	1.0442306861911843	1.9630483947105783	2.8	0.7242036691333146	7.643033034991017
70000000	-25.307657446179878	0.3593084035150186	0.5	0.08452744044996999	0.7446970084926585	0.7869252627873656	0.8040944951062284	0.8040836851479982	0.5620521406085633	0.2844230416582004	1.1686197178108249	0.4913937415702037	1.5494157093168475	2.0711442679099963	0.7925510736758671	0.8991918697473619	0.4061458926426498	0.675068537023751	2.0611135065880184	0.6539803967303711	0.8721647799463865	0.6871765017806031	0.3867170827311267	1.4130631318064584	0.7851978685625148	2.958984065839031	2.308830459486509	2.1655928903672903	1.1049469607563238	0.7486642556811842	0.9640547701633826	0.5891721142825093	1.2871954202756575	1.1110388830033522	0.5856575195366085	0.7552001838367702	1.054348789148197	0.7020951550675155	0.8402831836926867	0.49315713670276956	3.139534032020401	1.6096378236875901	2.8	1.2336616149629684	9.011190095321046
75000000	-5.451205967950055	0.22706117219053765	0.5	-0.049121969982797734	0.8133403465690541	0.5270089345265425	2.2580257730277564	0.6773427938975173	1.0950665411665168	0.653051898124495	0.5502975159814679	2.203663424109568	1.1678739391747204	1.207940291952775	0.3490408116788022	1.1325125405483605	0.6777287216648632	0.4635930490363135	0.779859686459091	0.6273291176804208	0.8596806283484012	1.4443550029947452	0.9894286678715054	1.464478705865454	1.4737125045407986	0.2538131372207053	0.6934220551139166	0.7986739356882978	1.2337211468770408	0.4796670848096542	0.6544170537191678	0.42645870000634456	0.6992972747871187	1.240226874940309	0.8508525734415546	0.933832787715676	0.3414720418169534	0.5168805201952713	0.6278349899686458	0.6602348829776552	0.8751116606246891	0.5146258080035437	2.8	0.7603178167273819	6.720481137473906
80000000	-16.38662141460536	0.4057556136180629	0.5	0.015049020191525878	1.0405401644765262	0.5628267753450864	0.6950188650021125	1.2919202839479949	0.9166040579105221	0.7188499607728587	1.0384150035032182	0.6862046445350639	0.9731443328993781	1.893504533235312	0.5428778307869435	0.42650696771452035	0.6702438177516645	0.35574540978930863	0.340049733597022	1.1624126557396817	1.57575454449135	1.8032817316765501	0.3993735091883336	1.0709788073135569	0.6344082880383695	0.5204608104073903	0.741330238208922	0.5319829331244816	2.065262955452094	0.7365488186410784	2.072968661346783	0.9398285562656833	0.535081534473746	0.5680642852415586	0.7009059221862449	1.7812326695764793	1.3365059352330309	1.1262476158199046	0.6585673089227665	1.8511195644404548	2.43689505954752	0.5447330929325425	2.8	1.0099414376295874	8.146276960910766
85000000	-5.6317885542442685	0.25516848442224793	0.5	-0.039740357169301785	0.48928294582477605	0.4968289392542241	0.5675590366892298	0.3629338032527188	0.8369551598200081	1.188733233614915	1.0404584062727211	0.5246015730264688	0.5758011875172482	1.2401553769793796	1.4204814687846348	1.3358904436137813	1.6321233875104069	2.517028652129658	1.5396772747810596	0.8072648819461132	0.36975161563832964	1.2653563404002348	0.5963074320397427	0.7567665473589416	0.7096389121760457	0.9441863442286349	0.4424255581645797	0.511185329547104	0.9397536347088775	0.5630863484518469	0.6015434122358266	0.41516042378217055	1.0444665668251407	0.45902776325766176	0.7301244965361311	0.9997515523287184	0.9326602069119998	1.043877077315473	1.1929619491903303	0.7451437607091829	0.9341556230604887	0.6844171339574682	2.8	0.867589909728847	7.3476838051885665
90000000	-17.307877022219472	0.6785545700272726	0.5	-0.04600659461846506	0.9680912016756371	4.627511607184434	1.0684825167133256	1.0540800422334153	1.0386150773479492	1.241245688397653	1.14496234150919	1.2032877056065705	1.7675845548268647	1.0010593525516238	0.5049343681516119	0.49177792920344277	1.4386653045560924	0.9956119399317324	0.47393492437483786	0.9157272078852048	0.6080738040984843	1.5100236640480535	1.0014568577276792	0.7064588511440557	0.37907417805875515	0.6737387458142687	1.2658503455845074	0.9146270372793552	0.9740789993700263	1.8603406928961852	2.341282976429794	0.5980003761300998	0.5550986797176263	0.8064932948511323	0.5009759186526719	1.3221206659047766	1.7798772731972874	1.302963074409408	0.32204539945636873	0.77114892457497	1.1875875405501588	0.609127601267053	2.8	0.5847247670454887	6.335581102980671
95000000	-16.53466291172599	0.5809837869903757	0.5	0.11325339134489547	1.1704790097548834	0.5646771233400119	1.237515380141176	0.6232049520556608	1.107845615784815	1.3962491967643214	0.6018050157010965	0.5272120686874879	0.6705807757534128	0.7385345853160253	1.329286389886018	1.2463276045185383	1.1202962012485658	1.5770805506423404	0.9169099546656606	1.4162341603980888	0.6694270545978801	1.6262518778079404	0.6522612889864288	1.0781104606998426	0.6853752735521128	0.9710222891124599	0.8667004297022122	0.7518254767199486	0.7903581860032158	2.178472980294193	4.357335570032844	0.47043638902654766	0.49858591127600405	0.5296541375147921	1.1752296980201007	0.8633892379503487	0.6688607473053841	1.0811005068949515	1.0084824397332899	1.0218644023837902	0.8444697964417311	0.7484289868354357	2.8	0.8629153046589535	7.534146889161236
100000000	-24.805429198987824	0.14574670841868476	0.5	0.0458615526521105	1.4994279464217521	1.5654821681938589	1.982461131038562	1.3092436257305908	0.6936086313970332	1.7890304638494277	1.8970554208876198	0.4780567479824613	0.6293319381864119	1.715905843644768	1.3705911168221723	0.3536199022957461	0.48426679498576836	1.5317461245289823	1.1116176305337329	0.6688984639086297	0.9885051806787382	0.8913579287812516	0.5196013786211142	0.4150691493622049	0.6191740096231786	1.0331216264475467	1.3962959943893423	0.9188935682320823	0.6057491099161916	0.9750911140565881	1.1383547204477782	1.4492281553343915	1.4272659907714433	0.897410523626439	0.2972274112057949	0.6134408404052198	1.4270339893473272	1.8446258336797756	0.8074051963183785	1.5205875461963185	0.509622781441081	0.6711438438143197	2.8	1.1527942423507582	10.157119554283282
105000000	-18.079496954194145	0.24034796294474095	0.5	-0.018096433535097628	1.2257114770476785	1.2308810163733255	0.8482560894459443	0.9224914229827224	0.9006951897966946	0.7258915821204176	0.4285069493597952	1.3471970671230333	1.2515162191293805	0.749958146269623	1.0523936212071934	1.7185410686623066	0.621705685231559	0.4560242598683884	0.4146052587577748	1.7008186689144527	0.496853440896073	1.1948696110036192	0.8259764193805647	2.2585750232191524	0.6497881549892338	0.9715377323307212	0.6732317491460441	2.0055479775117444	0.7117434123559294	0.49313297070157097	1.6755058281067217	1.1017768606847973	1.1522942411832882	1.3017845150850107	2.48699335193297	2.0596911050892603	1.4666433664468153	1.7065483497723262	0.5924082804329157	1.1446151143539198	1.2751474706854105	1.045736622648976	2.8	1.0697634972664143	7.714109781101696
110000000	-16.805176432089677	0.36448029093037676	0.5	-0.012385533410781684	0.7907164509586556	0.884034877604199	3.4376641251196762	0.7699117212227246	0.8367396525922481	1.1687287930103372	0.727079470422288	1.9234385617482688	0.3086169158126563	1.8695283727665395	1.8588716142411026	0.8472116894136307	0.34487349187360167	0.6079191307472407	0.34786195251696284	0.8101478608931251	2.1011626645655404	0.6560923232757119	0.6309057783307553	1.1097847322294625	0.6336658634533263	0.9812701345655168	0.38415120652265417	0.5625282753263859	0.5654423312762925	0.6850710793252865	0.8542541546062309	1.6211404545252621	0.9523887626795194	0.5169458837429876	0.37013863663696417	1.0234237700066227	0.6186815537274537	0.3977838563299463	1.4896000251959804	1.106365879621824	0.8508321693751647	0.636852638264144	2.8	0.777250043437541	8.592727604276797
115000000	-20.749784477739126	0.41347342809400245	0.5	-0.024989243979921603	1.4072421442538319	0.36724608668654346	3.0516293801180554	1.0251695304714705	0.7690557739473363	1.3163130550933664	1.3292243885208577	0.93469790574123	0.8494841726750733	0.569456788355944	0.689017154188608	1.9909631939165897	0.5027736467206079	0.9667211212999273	0.9916249664255286	0.7993394219449789	0.900602799022504	0.8571327187901703	0.28461780554592164	0.4582549082734603	0.35632016059705296	0.8371680048570113	0.5390561350518616	1.3068285731272478	0.7496325859409374	0.7927273185219271	0.40821511223389606	1.6951236074472555	0.5322249519591525	0.9065082608527925	2.00503726080806	2.2051655690601244	1.3541885772809406	1.6492298307922704	1.6327504273345106	1.0535789743683384	0.9618183204008238	0.8416425692701129	2.8	0.8975408468576791	7.995400178485105
120000000	-9.05119124700069	0.30123280287962056	0.5	0.015654048809252682	0.5011804307851684	1.218519195683185	1.3123007884608422	0.7697557973407112	0.8402508514792031	1.4866434545476563	1.0294462476614368	1.320294764245659	0.5718292884269354	0.6639488997193742	0.6159618405814463	0.6196381221650569	1.1639231769403342	0.46219300124857515	2.148758518189655	0.8626509168612484	1.2736764879994709	0.9306006366397584	0.47675728690995783	0.7282347061121295	0.9833102113933112	0.5667403099998807	1.5748812583564828	0.9902335582598677	0.9336803791505205	2.597612086732485	1.2654354246410005	1.0248503783025174	1.047529228712611	0.49529704489372944	1.7417996790149282	0.9089945527205904	0.5760626498720068	0.4433705390368108	0.6663048342090359	1.317420828967818	0.8697847194357633	0.651477042100749	2.8	0.9472630495210941	7.687288055135246
125000000	-24.22044872476402	0.09577412570964106	0.5	0.10093726861701935	0.8995991980388399	0.7532387911959497	0.9097204785297206	1.008372555179392	0.5740439249378259	0.6742054449689313	0.7068770318174226	1.7875131334535745	1.2359444271295004	0.751319304368925	0.6436180514268939	0.6754122087086478	0.433508349039484	0.8596110997575606	1.3999234547660178	0.2627720106205321	0.3460951633030689	0.7051936264604746	0.5443265737674514	0.4504839014656111	0.8653455651827275	0.6077014798360102	0.7021158771019501	1.5397972344587578	0.6370133000237408	1.4757146696878563	1.1116495033015574	0.7779572563308677	0.6052042347102968	2.2150215418810677	0.9407458711971084	0.5533197327750019	1.112915344022572	2.1227835085797953	0.860357514418699	1.912027552633338	1.7203668308593008	0.8189285987645207	2.8	1.2732263012336145	10.906536612822777
130000000	-14.866748062060804	0.11370086052502824	0.5	0.02929037856480714	0.8897885213064463	0.9443139151784008	0.6918537156221414	0.41429857708219336	0.9620955439469612	1.7274458611250196	0.5217160325838617	1.2741192531105496	0.8296781271533424	0.7345821095827322	0.4906566713113187	1.443844382947403	1.1060107096449951	1.267562158483194	0.6010065943053213	0.9877114386579002	0.5051713816222496	0.8510640497366997	2.392493984464851	0.5349855323762062	1.6918438323328047	0.4370819449577562	0.9250415024230909	1.1637779109049793	0.7004057920084806	0.7905759976824192	0.5775198573537885	2.1463580063837724	0.2998047037071256	0.9951759694915585	1.2874232522378857	0.6341370631587446	0.5667433305834724	1.406450657849124	0.985076080620209	1.6442855905483573	0.5400592524875463	1.1864570832230292	2.8	0.708968189039257	7.719293744414687
135000000	-25.95929973659594	0.26246557443270163	0.5	-0.016501418048676157	3.065125215000225	1.8941682783164677	3.387673058831612	1.293196758102938	1.274820923918738	1.035148566019483	0.5747633871664088	0.8013924247238025	0.43569061089830996	0.4557188497010935	1.5378649648287592	0.9818383984054484	0.48196247654328267	1.765587124662064	1.3900354752042616	0.6907999256762472	0.8558846527842897	0.5393574754626533	3.9239272888598444	0.6725561688977901	0.785168806007855	0.7677447127941404	0.6756656777896553	0.9933948141737986	0.9424275022921244	1.4697327564346847	1.5444513177812325	0.8020988070661157	0.6264845744421668	0.2704603179256828	1.4690061823787708	0.8284454903721146	0.6530092115374845	0.6891766552094284	1.5019710951737955	0.784909853083791	2.912213716722398	1.0287364210815042	2.8	0.7089321342911776	6.872073558128414
140000000	-13.557385670129243	0.6957255640390573	0.5	-0.03232711387840907	2.1200282304931903	0.6440498981958578	1.4973535588117073	0.3714035899420291	0.5337930285568356	0.6081181567785053	0.5259917086751502	1.3219394851425248	1.0170307261102463	1.3837810819881193	1.0916152303399032	0.6571221912218247	0.4312744751905572	0.9357656220581735	1.2566763722678544	0.8068527425483478	0.4338699252509202	0.4842045485529613	0.7836156096341163	1.301918998312613	0.9506644132128907	0.8368399533919778	0.43293986431414355	0.5305208771763479	1.024049233810352	0.6215280320423235	1.4859300204563664	1.2154819308608804	0.5647931618467436	1.2128751639930377	1.341741708150751	0.2715280960201567	0.7847934017096818	0.523231616501416	0.9616749469533963	1.147633747218047	1.2286382935719549	0.7438220450632924	2.8	1.2461901010026906	8.812378166199268
145000000	-16.640381018378708	0.24461877461981288	0.5	-0.05674125409898015	0.18269890040036874	2.020643377118733	1.266664157104013	0.871490583397566	1.1083072278893038	0.6652822269193592	0.4781911360855964	0.4796964249880986	1.1417117019513447	1.3331397463404984	0.7619860443337766	0.9209445071092145	0.5033062477995481	0.7360733789643549	0.9514360992751972	1.2836883637517837	0.72496790904403	1.5636664441048183	2.437947287146575	0.48519053342152835	0.34240555875017453	0.862951947000307	1.4847256882747135	0.655252567909752	0.34608309747979565	1.342314859693891	0.9194609895239216	0.6398863520284926	0.6141790980462836	0.493427905567749	0.4269762727168601	1.8882413409016052	0.8936273205391128	1.3133670048528379	3.102003992091575	0.39402856375300954	0.36913463694768806	0.8380053360157651	2.8	0.8159621711101973	6.713793067742017
150000000	-6.014200982738089	0.35760183237077203	0.5	0.04986662248434086	1.3405041088311354	0.6021987985904665	1.1531067647628788	1.1878285077823563	1.5719308420148113	0.9929033500267647	1.1212255739656392	1.1441039281279903	0.6134461399776082	0.69926121932767	2.347058120829555	0.9340612122056541	0.36276156974315993	1.0924267341576681	0.9449070615476138	0.5648444865787794	0.661184728251058	0.9758071512146183	0.8756345101225751	1.1115927627749638	0.5685207042987529	1.5850035300067324	0.5379960190463677	0.49444320188410773	0.7720082211022761	0.39876382464183174	0.8406264033593503	0.5820428081583091	1.600902642940195	0.3960613016883515	0.5056684753371516	0.648960247246829	0.5770084585524018	0.7005382771658377	0.2945266264218999	1.0300718686556034	1.46047579175859	0.6901563842636403	2.8	0.5783961477548105	6.37564918261289
155000000	-18.12321818887675	0.3912781335409735	0.5	-0.03293531353881733	1.5383181537853945	0.5607509329181638	1.1211048532643733	0.7369030450381138	0.6709496940406855	0.6278146298064627	0.5606749134289624	1.749264881657005	0.4213058168704174	2.740231433881418	0.4480641758670319	1.2477945260244465	0.5567599708924207	1.9557708522311552	0.5774363421117465	1.2952508318009883	0.6224686675855214	0.2876449694559977	1.2407512543357855	0.70686749982738	1.3081218788613038	1.0516594965633979	0.7609655009018187	1.3499536886593269	1.581455285537364	0.7513903453598788	0.49339540122542824	1.1324400019074483	0.7922417202766869	1.0624561321457915	1.5114827247003497	1.0038186790242607	0.5162079101346561	0.3238778795349219	0.5132251181544787	1.35672232707178	0.6434111575222792	0.8933315628341546	2.8	1.2535579873493576	9.480441203260886
160000000	-22.067403352396436	0.6975325600172777	0.5	0.1070994915128341	1.7133610350251476	0.563221766076295	1.270014710445008	1.9227592352188132	2.451045443214317	1.2016347667340455	0.6530479054264419	1.3985616952529631	0.28644191012956854	1.4962161767854336	0.44614079216669433	0.930354889194731	1.01961212844453	0.8058026331281948	1.1788194612228642	1.9476084589946803	1.1789557666395591	0.9152189396562851	0.5669154435388971	2.1096173236202285	0.6014948213053787	1.6580888349447953	0.8340735885475907	1.2430393236099297	0.5402498269017267	1.3022191788980133	0.9266653250744096	0.42296849933227887	1.5425090666571837	2.103761355480801	1.4633371048893464	1.1196104941438747	1.0580586467787279	0.3300611871589268	1.1094227639826837	0.786297276176408	0.4417923205219932	1.1325668627912737	2.8	0.8676970643973383	6.674678033800026
165000000	-27.87459446957912	0.222609234864173	0.5	-0.08641397953768848	0.5922189565067335	0.9183342190695418	0.5374701206042799	2.025190496773424	0.8307229886742735	0.8711251896577208	0.6481092995689313	1.55657854580397	3.4641588833668164	0.6946658963639389	0.6150299694990582	0.5114570267496447	1.738778479966928	0.625816827747915	0.5320973737306695	0.8535582921113094	0.8866616673811141	0.8171276945684729	2.0874425090794007	1.0482272382882254	0.23810993122935437	0.7197394669342756	0.7479029639388393	1.5197413298216333	0.999195965604003	0.49151391976266656	0.5234854787007298	1.3918084669704824	1.6437996573422857	0.9274707723613698	0.41868412626349727	0.917319776912322	2.768716465991467	0.8836009597583678	1.8345654540081737	1.2750299716086593	0.5992471965927291	6.055221487439505	2.8	0.7944188166248399	7.109663150922003
